entity_type,entity_id,related_type,related_id,direct_or_indirect,relationship,impact_depth,impact_path
PR,335918,COMMIT,063d1d6ad5c8a0111db94e3bcd73acb83753aaa0,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:063d1d6ad5c8a0111db94e3bcd73acb83753aaa0
PR,335918,COMMIT,c2bcc641d4800a5a03e6ba09f84faebc725034e7,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c2bcc641d4800a5a03e6ba09f84faebc725034e7
PR,335918,COMMIT,c40e47fb1c41598be95d4d306519e43ff0aa979f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c40e47fb1c41598be95d4d306519e43ff0aa979f
PR,335918,COMMIT,c5c365b407c67e4e735bc1e32daa01c053b0cc39,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c5c365b407c67e4e735bc1e32daa01c053b0cc39
PR,335918,COMMIT,6e1c256166a8e9a8b123d9118e0bce55c1558073,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:6e1c256166a8e9a8b123d9118e0bce55c1558073
PR,335918,COMMIT,301fe6f6bb95c79481a823b2b0fe28f274c8ed47,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:301fe6f6bb95c79481a823b2b0fe28f274c8ed47
PR,335918,COMMIT,ec8f43f315fbe3c21cb3269c644d0368ad39acf9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:ec8f43f315fbe3c21cb3269c644d0368ad39acf9
PR,335918,COMMIT,222f452ff12cc386bcddd0cfdf6154a0b1db780e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:222f452ff12cc386bcddd0cfdf6154a0b1db780e
PR,335918,COMMIT,96bf14ff0fe9883f4ae9f0e8f4fb16c43f3aaf34,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:96bf14ff0fe9883f4ae9f0e8f4fb16c43f3aaf34
PR,335918,COMMIT,23c722b8a107fc2d108bc95d38000f8e5b9275f8,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:23c722b8a107fc2d108bc95d38000f8e5b9275f8
PR,335918,COMMIT,c625388a3f77a3551821c9153e1c30f9f3c4cf1f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c625388a3f77a3551821c9153e1c30f9f3c4cf1f
PR,335918,COMMIT,f3d789a48b4393edb6e6cc36b78448af32b51fb2,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:f3d789a48b4393edb6e6cc36b78448af32b51fb2
PR,335918,COMMIT,8f3a91b4598d6f8f9e06d6572add12d2493308aa,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:8f3a91b4598d6f8f9e06d6572add12d2493308aa
PR,335918,COMMIT,5b13918de51588864454c0a5acc5983107c8abde,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:5b13918de51588864454c0a5acc5983107c8abde
PR,335918,COMMIT,47e1bd0bcee1eea2a225f76ed5d116caff9b4734,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:47e1bd0bcee1eea2a225f76ed5d116caff9b4734
PR,335918,COMMIT,e97ba8724d4ddbdf1b9af2f0458b36f36bf6d137,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:e97ba8724d4ddbdf1b9af2f0458b36f36bf6d137
PR,335918,COMMIT,985e8e7f65159db0cefd9b25a7928dafad3f3f68,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:985e8e7f65159db0cefd9b25a7928dafad3f3f68
PR,335918,COMMIT,58230a4d9f052cd905491374e407e35414c81dfd,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:58230a4d9f052cd905491374e407e35414c81dfd
PR,335918,COMMIT,4864ee1b25d41bec754bb188fe1fdde9b7259b08,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:4864ee1b25d41bec754bb188fe1fdde9b7259b08
PR,335918,COMMIT,1bbf55eea20940bd45a4289bbe664f8b4f4cc0a9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:1bbf55eea20940bd45a4289bbe664f8b4f4cc0a9
PR,335918,COMMIT,d6ab9d12fd9afd7bd6a5481b2af0c79fb7fef91d,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:d6ab9d12fd9afd7bd6a5481b2af0c79fb7fef91d
PR,335918,COMMIT,041376d7c84742d6be31227df1a7ed7260f2f8c8,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:041376d7c84742d6be31227df1a7ed7260f2f8c8
PR,335918,COMMIT,ac43f528e70285b01b247ff0b190e93ed6136e92,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:ac43f528e70285b01b247ff0b190e93ed6136e92
PR,335918,COMMIT,13090e9ff8821568d0b9f7c78e21ba1ea4509b6a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:13090e9ff8821568d0b9f7c78e21ba1ea4509b6a
PR,335918,COMMIT,b8db2f4ddbb12c6a379623500c08de4e5a7a059d,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:b8db2f4ddbb12c6a379623500c08de4e5a7a059d
PR,335918,COMMIT,7ead316e20f9be556c6d005d4e0d75be16129c2e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:7ead316e20f9be556c6d005d4e0d75be16129c2e
PR,335918,COMMIT,99e080211ab926fdec2ee41defb2b749fdb5f468,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:99e080211ab926fdec2ee41defb2b749fdb5f468
PR,335918,COMMIT,d0405b7f7ccc95be7df39087cbc945783ddea3bd,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:d0405b7f7ccc95be7df39087cbc945783ddea3bd
PR,335918,COMMIT,3c32508cdce41e2579e08ca2c0ecd51a3ad8d58b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:3c32508cdce41e2579e08ca2c0ecd51a3ad8d58b
PR,335918,COMMIT,879f52620c9732f52598f64c8b7b6cd1f820177b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:879f52620c9732f52598f64c8b7b6cd1f820177b
PR,335918,COMMIT,327f8313d12fd3611a0c857d16e9f696bdd9734e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:327f8313d12fd3611a0c857d16e9f696bdd9734e
PR,335918,COMMIT,7c2065d594e6d531f9ea9709289b2ab462b94cfb,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:7c2065d594e6d531f9ea9709289b2ab462b94cfb
PR,335918,COMMIT,0abb2fc6b9658568f2eb653c4ea5b867d8a49505,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:0abb2fc6b9658568f2eb653c4ea5b867d8a49505
PR,335918,COMMIT,90a5922c3c04f91f505a2e9fa2ae1cfde8631ec1,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:90a5922c3c04f91f505a2e9fa2ae1cfde8631ec1
PR,335918,COMMIT,d95b7dc1b2ca128924acb09a8410dfae55fb38ae,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:d95b7dc1b2ca128924acb09a8410dfae55fb38ae
PR,335918,COMMIT,edea1a7b74e0bd1441ee0c965168ba4b0e35e17b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:edea1a7b74e0bd1441ee0c965168ba4b0e35e17b
PR,335918,COMMIT,615e4b535f699b238d25897db622f96f64a970cd,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:615e4b535f699b238d25897db622f96f64a970cd
PR,335918,COMMIT,eaeacac937e5dab841c9eaa6a0c02631df52d74e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:eaeacac937e5dab841c9eaa6a0c02631df52d74e
PR,335918,COMMIT,c3d7200a27d3f68f6eeec7e3962efdc871d77c14,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c3d7200a27d3f68f6eeec7e3962efdc871d77c14
PR,335918,COMMIT,882e7904521f3aa8bdc88013e4410b8793fd1d4d,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:882e7904521f3aa8bdc88013e4410b8793fd1d4d
PR,335918,COMMIT,97e664544b2f0363edb4d66e6df96e23dc1a2937,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:97e664544b2f0363edb4d66e6df96e23dc1a2937
PR,335918,COMMIT,ba7752e2bbd886e40a0a45c3f945cb4da49ef108,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:ba7752e2bbd886e40a0a45c3f945cb4da49ef108
PR,335918,COMMIT,2200fba4a8a2feab3cd194f515f5e8bce55fbdd9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:2200fba4a8a2feab3cd194f515f5e8bce55fbdd9
PR,335918,COMMIT,9e907b489b7ef1f315cd2393bad70a9df2a4936a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9e907b489b7ef1f315cd2393bad70a9df2a4936a
PR,335918,COMMIT,39ee546911ec96df7d5596410866bb86b6bd4e16,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:39ee546911ec96df7d5596410866bb86b6bd4e16
PR,335918,COMMIT,6714b81e4105ed3f11e8d290980a3016907ead56,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:6714b81e4105ed3f11e8d290980a3016907ead56
PR,335918,COMMIT,bd17fa3f51151476bcef34ccd55ef0ffabcf6f0f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:bd17fa3f51151476bcef34ccd55ef0ffabcf6f0f
PR,335918,COMMIT,77266a176f25251f9bebce2f11d3fbec67f25dff,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:77266a176f25251f9bebce2f11d3fbec67f25dff
PR,335918,COMMIT,08fc3db469bb68d9272601be65a87973b4b83cf0,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:08fc3db469bb68d9272601be65a87973b4b83cf0
PR,335918,COMMIT,3a1ee70702382ed02f79b8761b8abf39dfa83390,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:3a1ee70702382ed02f79b8761b8abf39dfa83390
PR,335918,COMMIT,979f2acb2a2546c0d4b1547c9914c59ab828e627,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:979f2acb2a2546c0d4b1547c9914c59ab828e627
PR,335918,COMMIT,97e7dfdf35d1dbabe4625b0c6a276ca45533a6b4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:97e7dfdf35d1dbabe4625b0c6a276ca45533a6b4
PR,335918,COMMIT,e49bc4dc7a2b2f1cf101ccd71fec1174c48c3574,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:e49bc4dc7a2b2f1cf101ccd71fec1174c48c3574
PR,335918,COMMIT,cf3a870a2de490e11c332440a15e0dff1e466c9e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:cf3a870a2de490e11c332440a15e0dff1e466c9e
PR,335918,COMMIT,b7d3a2d481f49f3a7cdcf82b9def8474fbc0ee6c,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:b7d3a2d481f49f3a7cdcf82b9def8474fbc0ee6c
PR,335918,COMMIT,9e2842c6903e187fff87fe897842e6de315b5b6a,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9e2842c6903e187fff87fe897842e6de315b5b6a
PR,335918,COMMIT,2cdb0f90ce03e6ac8e5b2848e479f1f0cd649651,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:2cdb0f90ce03e6ac8e5b2848e479f1f0cd649651
PR,335918,COMMIT,17eb88ddfa89d50d7d29bdea6b61dadeebfe4aa5,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:17eb88ddfa89d50d7d29bdea6b61dadeebfe4aa5
PR,335918,COMMIT,95bb5d354c7021c597840ed9faca265bedaf1a0e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:95bb5d354c7021c597840ed9faca265bedaf1a0e
PR,335918,COMMIT,dcfcbcbf1c0f8983382ee0a815140ac67bdd3b53,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:dcfcbcbf1c0f8983382ee0a815140ac67bdd3b53
PR,335918,COMMIT,deea7193807984f6b6033e26516dfa597e3f5014,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:deea7193807984f6b6033e26516dfa597e3f5014
PR,335918,COMMIT,c9479adea70489f96371e8db8576f0c40054f895,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:c9479adea70489f96371e8db8576f0c40054f895
PR,335918,COMMIT,7429373ddf3ef4fc464cfddb070bc9bd2312ef5f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:7429373ddf3ef4fc464cfddb070bc9bd2312ef5f
PR,335918,COMMIT,b590b2fdc930c7f930299d858141d983f4388715,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:b590b2fdc930c7f930299d858141d983f4388715
PR,335918,COMMIT,1d88dcfbc1b4aa56e3580dd3028e8c3a1b740320,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:1d88dcfbc1b4aa56e3580dd3028e8c3a1b740320
PR,335918,COMMIT,9e596330004de7914a696493a1571675704f11c4,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9e596330004de7914a696493a1571675704f11c4
PR,335918,COMMIT,9f9213b45855b326a6cd8427fe4a34945ea2f625,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9f9213b45855b326a6cd8427fe4a34945ea2f625
PR,335918,COMMIT,9fefe249cb7b3b373294607eb814177ff6ca0cf9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9fefe249cb7b3b373294607eb814177ff6ca0cf9
PR,335918,COMMIT,ebbbc9e814f7a13ecc5401ed221a3e98edc4ea4e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:ebbbc9e814f7a13ecc5401ed221a3e98edc4ea4e
PR,335918,COMMIT,22652e6b92131243c352c36ff62e8de6d26079e9,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:22652e6b92131243c352c36ff62e8de6d26079e9
PR,335918,COMMIT,48465bfbc57a81b0ff223d928753972c51b9ecd2,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:48465bfbc57a81b0ff223d928753972c51b9ecd2
PR,335918,COMMIT,d953e72a4c69da8b2cf392c0c344a42f0411866f,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:d953e72a4c69da8b2cf392c0c344a42f0411866f
PR,335918,COMMIT,6737af76cde19c9940fe4f511aa65333f7dd4d90,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:6737af76cde19c9940fe4f511aa65333f7dd4d90
PR,335918,COMMIT,3bd9f9a37d5cf1e1881346f77b4b02fd3707cd8b,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:3bd9f9a37d5cf1e1881346f77b4b02fd3707cd8b
PR,335918,COMMIT,ab09914dcc7fa1b4f294bc0ff795ffc94830203e,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:ab09914dcc7fa1b4f294bc0ff795ffc94830203e
PR,335918,COMMIT,6995ab727e2afd6b62a86b7cab3f35f42edb74db,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:6995ab727e2afd6b62a86b7cab3f35f42edb74db
PR,335918,COMMIT,3efc665c2d79923f811ad8ad467933a080eb9f75,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:3efc665c2d79923f811ad8ad467933a080eb9f75
PR,335918,COMMIT,dbfd9e31ee4f4dfb5ce0074f852a87d853098111,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:dbfd9e31ee4f4dfb5ce0074f852a87d853098111
PR,335918,COMMIT,a9c9cdd54258212ae801c4e38bc2e07f2245d185,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:a9c9cdd54258212ae801c4e38bc2e07f2245d185
PR,335918,COMMIT,9877c015ad97185a148351923dbba3e1654a28b3,INDIRECT,COMMIT_MODIFIES_FILE,3,PR:335918 -> COMMIT:adc9092582503ef136344e5d017aa68b3c10c944 -> FILE:src/vs/platform/agentHost/node/copilot/copilotAgent.ts -> COMMIT:9877c015ad97185a148351923dbba3e1654a28b3
