issue_number,pr_number,title,state,created_at,closed_at,author_x,commit_sha,commit_message,author_y,commit_date,file_name,status,additions,deletions,changes
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,3ef1c18e5ebc32197a7f7cddc48a1708dccde712,"automations: fix: allow leaving unavailable worktree isolation

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:47+00:00,src/vs/sessions/contrib/automations/test/browser/automationDialog.test.ts,modified,22.0,0.0,22.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,00eea67533c542a74494edddcc473cd762a702e4,"automations: fix: coalesce repository option reloads

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:51+00:00,src/vs/sessions/contrib/automations/browser/automationDialog.ts,modified,19.0,6.0,25.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,00eea67533c542a74494edddcc473cd762a702e4,"automations: fix: coalesce repository option reloads

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:51+00:00,src/vs/sessions/contrib/automations/test/browser/automationDialog.test.ts,modified,24.0,1.0,25.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,cc892bc126bdcd597ed5a9fe775d862e9ebe1032,"automations: fix: validate workspace worktree support in tools

Consult provider-owned workspace capabilities before accepting an explicit worktree target. Preserve legacy providers and unrelated edits, propagate lookup failures, and cancel pending validation without writing.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 15:58:55+00:00,src/vs/sessions/contrib/automations/browser/automationTools.ts,modified,24.0,5.0,29.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,cc892bc126bdcd597ed5a9fe775d862e9ebe1032,"automations: fix: validate workspace worktree support in tools

Consult provider-owned workspace capabilities before accepting an explicit worktree target. Preserve legacy providers and unrelated edits, propagate lookup failures, and cancel pending validation without writing.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 15:58:55+00:00,src/vs/sessions/contrib/automations/test/browser/automationTools.test.ts,modified,214.0,22.0,236.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,790568f194ff986449c9c1fb62142149fc8e09d7,"automations: fix: prevent invalid worktree re-enablement

Keep the saved-branch exception only while Worktree is already selected. After opting out, require available repository branches before enabling isolation again.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 15:59:11+00:00,src/vs/sessions/contrib/automations/browser/automationDialog.ts,modified,1.0,1.0,2.0
335595,335593,automations: fix: restore provider configuration and custom agents,open,2026-09-10 23:28:11+00:00,,ulugbekna,790568f194ff986449c9c1fb62142149fc8e09d7,"automations: fix: prevent invalid worktree re-enablement

Keep the saved-branch exception only while Worktree is already selected. After opting out, require available repository branches before enabling isolation again.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 15:59:11+00:00,src/vs/sessions/contrib/automations/test/browser/automationDialog.test.ts,modified,36.0,0.0,36.0
335593,335591,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,,,,,,,,,
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,df4ac6382b1783b6baec74489776e06b56b92f23,"automations: fix: synchronize restored Cloud model options

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:05+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts,modified,10.0,9.0,19.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,df4ac6382b1783b6baec74489776e06b56b92f23,"automations: fix: synchronize restored Cloud model options

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:05+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,144.0,5.0,149.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,173f1775abaaa5b3612cb1274b4606c206607c45,"automations: fix: preserve canonical Cloud configuration

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:08+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts,modified,18.0,12.0,30.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,173f1775abaaa5b3612cb1274b4606c206607c45,"automations: fix: preserve canonical Cloud configuration

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:08+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,34.0,0.0,34.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,deabc94ebcbeee8ec57e35efd0cbb922b4754c0f,"automations: fix: ignore unsupported Cloud permission overrides

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:11+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts,modified,2.0,2.0,4.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,deabc94ebcbeee8ec57e35efd0cbb922b4754c0f,"automations: fix: ignore unsupported Cloud permission overrides

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:11+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,30.0,0.0,30.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,f870ec0dc069dce6c45f32bc5dbcf98116fd429c,"automations: fix: clamp restored CLI approval preferences

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:15+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts,modified,14.0,16.0,30.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,f870ec0dc069dce6c45f32bc5dbcf98116fd429c,"automations: fix: clamp restored CLI approval preferences

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:15+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,100.0,3.0,103.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,558f45ca91d5f2d36bf026008a27b194c5c673d2,"automations: fix: persist Cloud Sandbox execution choices

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:18+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsActions.ts,modified,15.0,8.0,23.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,558f45ca91d5f2d36bf026008a27b194c5c673d2,"automations: fix: persist Cloud Sandbox execution choices

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:18+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/browser/copilotChatSessionsProvider.ts,modified,6.0,3.0,9.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,558f45ca91d5f2d36bf026008a27b194c5c673d2,"automations: fix: persist Cloud Sandbox execution choices

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:18+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,71.0,5.0,76.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,558f45ca91d5f2d36bf026008a27b194c5c673d2,"automations: fix: persist Cloud Sandbox execution choices

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:18+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/sandboxPicker.test.ts,modified,15.0,0.0,15.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,a2edf971fb6048f5aaa4da87a75d4979bf59491f,"automations: fix: retain custom agents on the first run turn

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:21+00:00,src/vs/platform/agentHost/node/agentHostAutomationService.ts,modified,6.0,4.0,10.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,a2edf971fb6048f5aaa4da87a75d4979bf59491f,"automations: fix: retain custom agents on the first run turn

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:21+00:00,src/vs/platform/agentHost/test/node/agentHostAutomationService.test.ts,modified,23.0,3.0,26.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,a2edf971fb6048f5aaa4da87a75d4979bf59491f,"automations: fix: retain custom agents on the first run turn

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:21+00:00,src/vs/sessions/contrib/providers/copilotChatSessions/test/browser/copilotChatSessionsProvider.test.ts,modified,9.0,0.0,9.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,564cd05e5e50e1e5f96f2c960c52d6bb3d04cec6,"codex: fix: retain workspace agents across worktree turns

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:29+00:00,src/vs/platform/agentHost/node/codex/codexAgent.ts,modified,44.0,7.0,51.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,564cd05e5e50e1e5f96f2c960c52d6bb3d04cec6,"codex: fix: retain workspace agents across worktree turns

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:29+00:00,src/vs/platform/agentHost/test/node/codex/codexPrewarmEviction.test.ts,modified,288.0,61.0,349.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,66ee5f960b032875783ab5c1779499cb4142cab2,"automations: fix: expose native provider configuration controls

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:33+00:00,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionConfigPicker.ts,modified,23.0,3.0,26.0
335593,335595,automations: fix: enable supported worktree targets,open,2026-09-10 23:17:43+00:00,,ulugbekna,66ee5f960b032875783ab5c1779499cb4142cab2,"automations: fix: expose native provider configuration controls

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-08 09:39:33+00:00,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHost/agentHostSessionConfigPicker.test.ts,modified,66.0,9.0,75.0
335591,335593,automations: fix: revert broad provider configuration changes,closed,2026-09-10 23:12:56+00:00,2026-09-10 23:47:07+00:00,ulugbekna,e4bf46675c893125c0c413ac2be65defccf00afd,"automations: fix: revert broad provider configuration changes

Revert 1328607eb90d69b7a66fb2e8d4fdca49dcc0f9d3 (#335018) so the worktree availability fix and unrelated provider configuration changes can be reviewed separately. Preserve subsequent main changes and the independent ActionList PR.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 23:12:08+00:00,src/vs/platform/agentHost/node/agentHostAutomationService.ts,modified,4.0,6.0,10.0
335591,335593,automations: fix: revert broad provider configuration changes,closed,2026-09-10 23:12:56+00:00,2026-09-10 23:47:07+00:00,ulugbekna,e4bf46675c893125c0c413ac2be65defccf00afd,"automations: fix: revert broad provider configuration changes

Revert 1328607eb90d69b7a66fb2e8d4fdca49dcc0f9d3 (#335018) so the worktree availability fix and unrelated provider configuration changes can be reviewed separately. Preserve subsequent main changes and the independent ActionList PR.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 23:12:08+00:00,src/vs/platform/agentHost/node/agentService.ts,modified,14.0,9.0,23.0
335591,335593,automations: fix: revert broad provider configuration changes,closed,2026-09-10 23:12:56+00:00,2026-09-10 23:47:07+00:00,ulugbekna,e4bf46675c893125c0c413ac2be65defccf00afd,"automations: fix: revert broad provider configuration changes

Revert 1328607eb90d69b7a66fb2e8d4fdca49dcc0f9d3 (#335018) so the worktree availability fix and unrelated provider configuration changes can be reviewed separately. Preserve subsequent main changes and the independent ActionList PR.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 23:12:08+00:00,src/vs/platform/agentHost/node/codex/codexAgent.ts,modified,7.0,44.0,51.0
335591,335593,automations: fix: revert broad provider configuration changes,closed,2026-09-10 23:12:56+00:00,2026-09-10 23:47:07+00:00,ulugbekna,e4bf46675c893125c0c413ac2be65defccf00afd,"automations: fix: revert broad provider configuration changes

Revert 1328607eb90d69b7a66fb2e8d4fdca49dcc0f9d3 (#335018) so the worktree availability fix and unrelated provider configuration changes can be reviewed separately. Preserve subsequent main changes and the independent ActionList PR.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>

Copilot-Session: e4e70d7c-fbe2-487b-a6c5-177af2abae2f",ulugbekna,2026-09-10 23:12:08+00:00,src/vs/platform/agentHost/test/node/agentHostAutomationService.test.ts,modified,3.0,23.0,26.0
